gene	hr	se	pval	I2	I2_pval	fdr
MRO	0.097082147425523	0.0518844300887183	0.0613280424651446	0	0.835604148892634	0.806203427710464
MROH6	-0.0250636102562217	0.0522292740985376	0.631315089575528	0	0.558400038756328	0.98214452869197
MROH7	0.0404138602253708	0.0854973520390437	0.636433386488035	0.515614229988445	0.0437127717643735	0.982987592187663
MROH8	0.00342708980303282	0.0585599500367353	0.953332235043829	0.195448540230244	0.274880036690992	0.997876342250177
MRPL1	0.0401089884427052	0.0532523177580436	0.451337155404934	0	0.858354201305108	0.964321747387829
MRPL10	0.0344432353650097	0.0546259241426365	0.528348462891392	0	0.855510232264381	0.974814266515186
MRPL11	0.058446585610179	0.0526914985714872	0.267334291701934	0	0.888532497084585	0.934239173711291
MRPL12	0.0157529555870751	0.0552874661411758	0.775699186946922	0	0.971026755615316	0.99386017241081
MRPL13	0.125332732302801	0.0559943729096263	0.0252008843018974	0	0.535033031132633	0.746380994167494
MRPL14	0.00709437206137045	0.0537102084317094	0.8949161887071	0	0.892840639568354	0.995771392973326
MRPL15	0.132652562650893	0.0526660466690005	0.0117772513032291	0.00479250115957038	0.429715992277194	0.665954939517913
MRPL16	-0.0479626539238538	0.0521265167212572	0.357510020314567	0	0.79426923903198	0.949184791720116
MRPL17	0.0354324296688126	0.0542380557731048	0.513578248479339	0	0.707357030893325	0.971950740764153
MRPL18	-0.00357111793271089	0.0528059234823092	0.946082384639829	0	0.576542297743419	0.997876342250177
MRPL19	0.000634982684015388	0.0532926893971669	0.990493426056226	0	0.883332866506888	0.999544626480796
MRPL2	0.0574736128997846	0.0529420206036199	0.277658045309831	0	0.876278107030986	0.938677416190777
MRPL20	-0.068292704579697	0.0481245909616592	0.155875330371204	0	0.486501667126857	0.89541873572164
MRPL21	0.0712818374459238	0.0532431702799925	0.180636518143274	0	0.715402856715744	0.908918579067876
MRPL22	0.0706136239833011	0.0562695644850235	0.209508950529535	0	0.839171377162795	0.916630880507277
MRPL23	0.107042715029223	0.0548113903531984	0.0508280925466402	0	0.549934715357001	0.805961814156746
MRPL24	-0.00616117435918905	0.0502834259772329	0.902480136132953	0	0.862816323971878	0.995935104358266
MRPL27	0.00569571174493269	0.0613526439643981	0.926034139525764	0.0958476137555844	0.355887645592741	0.997876342250177
MRPL28	0.0301633087922103	0.0516102583752645	0.558921592814161	0	0.747719195536422	0.97760288285165
MRPL3	0.0401970509787493	0.0543245395294031	0.459334712955591	0	0.886812461313785	0.965096132027198
MRPL30	0.0132733706209522	0.0558820794007813	0.812249808481875	0	0.975745251394056	0.994011515215957
MRPL32	0.0303716287559644	0.0653965645953126	0.64234515249892	0.143352400073523	0.317724086722443	0.983893561047494
MRPL33	0.0178324839290568	0.0537574486765561	0.740099811430447	0	0.827886090952294	0.99386017241081
MRPL34	0.0189106845991458	0.057580862884053	0.742594417004692	0	0.449670707433047	0.99386017241081
MRPL35	-0.0155073563120029	0.0515674595909808	0.763628166424634	0	0.88466739781808	0.99386017241081
MRPL36	0.0060795043491789	0.0531103591199951	0.908865800589553	0	0.682968317228514	0.996784044270733
MRPL37	0.00806598949415894	0.0474514703770427	0.865022740333003	0	0.796682802729942	0.994011515215957
MRPL38	0.0165332608479202	0.0530042432840895	0.75509878052187	0	0.749080134881725	0.99386017241081
MRPL39	0.0919307319392972	0.0558556193770171	0.0997918403046807	0	0.804116157605684	0.852137506563835
MRPL4	0.0179855975176325	0.0467709996796401	0.70057386141093	0	0.903032487084244	0.99386017241081
MRPL40	-0.0863037078874013	0.0513944466540174	0.0931049104278104	0	0.700000016848292	0.84952200654598
MRPL41	-0.047048608449569	0.0548836100067646	0.391310421925843	0	0.949133861288972	0.950729404391872
MRPL42	0.0231919227608755	0.0742259175869031	0.754698200048002	0.398903608015969	0.112840277790515	0.99386017241081
MRPL43	-0.0260930514568094	0.0722021866478626	0.717808924284548	0.182785953999562	0.285358963376441	0.99386017241081
MRPL44	-0.091811851141983	0.0760821149504769	0.227529657648299	0.448628715278194	0.0798811105012691	0.923773848045733
MRPL46	0.0580510613518896	0.0515433696486891	0.260056913212	0	0.97608507064371	0.932690371835942
MRPL47	0.0711419839686027	0.0484000976965289	0.141596225205219	0	0.931480222657368	0.887212506766398
MRPL48	-0.00398905160800665	0.0528692413038396	0.939855664740939	0	0.604732063662946	0.997876342250177
MRPL49	0.00854929353099194	0.0564639754628935	0.879651141966141	0	0.484270458982481	0.99408362456212
MRPL50	0.0890162898253663	0.06465221785031	0.168559184883592	0.246328905932763	0.232643535720077	0.905244816308893
MRPL51	0.0660785995330554	0.0550385878674285	0.229911541911068	0	0.902768176086556	0.923773848045733
MRPL52	-0.022772837941703	0.0526394984647858	0.665291711484549	0	0.884153434326561	0.987701844825008
MRPL54	-0.0335748507030132	0.0587715999563654	0.567812035340807	0	0.860766802965631	0.979668971169742
MRPL55	0.00491157361408312	0.0549688794032101	0.928802251654503	0	0.59629307438592	0.997876342250177
MRPL9	0.0379869504269989	0.0529252179751922	0.472912901694679	0	0.469554878084637	0.966401261834112
MRPS10	0.00339569547301814	0.0561986915510936	0.951818713370806	0	0.521759639842188	0.997876342250177
MRPS11	0.0400640120613825	0.050823134229101	0.430519690297403	0	0.96382296130801	0.959800760250867
MRPS12	0.0337582849196143	0.0498082501599377	0.497920753702594	0	0.983941537921572	0.966401261834112
MRPS14	-0.0099115543685884	0.0708413062014752	0.888729458185704	0.348442011465279	0.150206302457857	0.994357674228666
MRPS15	0.0306974002049239	0.0568334418272075	0.589107949886147	0	0.665247967396096	0.979668971169742
MRPS16	-0.00569056631989398	0.053600749153494	0.91545080660096	0	0.8156099208837	0.997720865936924
MRPS17	0.105823861283212	0.0710464587346421	0.136355157059339	0.385832682011338	0.122193801322821	0.885072068840361
MRPS18A	0.144532749750294	0.0547875562414352	0.00833823251105674	0	0.732040746656365	0.631977856743013
MRPS18C	0.0388294014873661	0.0518555272329565	0.453977960908925	0.0192762063818753	0.414696593938066	0.964321747387829
MRPS2	0.0939247778471692	0.0529361392091209	0.0760129595438491	0	0.958084904868348	0.829276094449
MRPS22	0.0253560933572258	0.0554255787677591	0.647326079853548	0	0.709302142314134	0.984618652118473
MRPS23	-0.0164088348048618	0.0623984794859064	0.79257485509848	0.0299528196443057	0.40672750883255	0.99386017241081
MRPS25	-0.0093167279714778	0.0626315209890734	0.881747261802522	0.111445737867726	0.343477768954974	0.994351278338138
MRPS26	0.0625364898130134	0.0538476803853053	0.245495923297897	0	0.902720045493187	0.928290873157416
MRPS27	0.092063602981013	0.0546563491888262	0.0921028063596956	0	0.660843068392004	0.846014377046176
MRPS28	-0.00555706804740838	0.0523607339263928	0.915478855096263	0	0.888644163138716	0.997720865936924
MRPS30	0.0121827884917374	0.0541786680123431	0.82208570073806	0	0.492895217263709	0.994011515215957
MRPS31	0.0150113536961368	0.0516452983700899	0.771309422547501	0	0.599214112284193	0.99386017241081
MRPS31P5	0.0559433035519492	0.0515634103137157	0.277947395668618	0.237632286199485	0.239857492461035	0.938677416190777
MRPS33	0.0582366509053166	0.0546742589659201	0.286805043851555	0	0.727497127545545	0.942282989221247
MRPS34	0.00925781393113773	0.0707607428942951	0.895907711656555	0.174358190319777	0.292314498756053	0.995771392973326
MRPS35	0.0408298904558898	0.0529235040406741	0.440417260364582	0	0.631568872018806	0.964321747387829
MRPS5	0.041250357184613	0.0510708387781235	0.419258334834876	0	0.816695086524295	0.955070960628976
MRPS6	0.050474740316628	0.126590807236349	0.690096888631859	0.672035841844232	0.00329328054842689	0.993426326029312
MRPS7	-0.000542141778088915	0.0516205256908485	0.991620414617403	0	0.763589676441959	0.999544626480796
MRPS9	-0.00913144499373111	0.0512072020293951	0.858468962551659	0.0212771400714674	0.413209154633844	0.994011515215957
MRRF	0.0923904568664899	0.0745770147146411	0.215397466353854	0.471832540899212	0.0661704408732855	0.918230505504838
MRS2	0.00693262528327299	0.0530105664198742	0.895950786267759	0	0.55873065417575	0.995771392973326
MRTO4	-0.00114442863232059	0.0589156984903434	0.984502186354604	0	0.490997689718943	0.999544626480796
MS4A1	-0.148123716496373	0.0589240934430791	0.0119436247127341	0	0.437275135239975	0.669223008335788
MS4A14	0.00453710618901302	0.0536412772094453	0.932593418013859	0.0189486798974166	0.414939799555828	0.997876342250177
MS4A2	-0.0314929407467267	0.052900252511039	0.551625010875465	0	0.881376933618536	0.976686698348932
MS4A4A	-0.0574666822866892	0.0727668329526571	0.429681202220481	0.259311366265176	0.221898145610016	0.95970122143877
MS4A6A	-0.0756770526494949	0.0654027410234597	0.24723437359328	0.114612094810198	0.340943243965688	0.928638053001517
MSANTD1	0.00823903959775615	0.050559512884845	0.870552087731911	0	0.564334659524093	0.994011515215957
MSANTD2	0.0214667589513493	0.0506991830444162	0.67199301549795	0	0.52926923190796	0.989093480840983
MSANTD3	-0.0756984041499214	0.0584299788399067	0.195133838693032	0.151843334132095	0.310798146486142	0.911386160529
MSANTD4	0.0376501260232595	0.0522218595016576	0.470931130519799	0	0.575027202160691	0.966401261834112
MSC	0.0209195794443544	0.0585783411420523	0.721000921373194	0.227334631642419	0.248408889145854	0.99386017241081
MSH2	0.0061039246271998	0.0530233587596548	0.908351867665512	0	0.956987291477264	0.996784044270733
MSH3	-5.54796337969523e-05	0.0527364311051307	0.999160611854979	0	0.972425881313836	0.999757026897315
MSH4	0.127551702188154	0.0522299555132834	0.014601382717211	0	0.758202347796292	0.674813874625834
MSH6	0.00156062992770417	0.0499075373618042	0.975053875921099	0	0.700105802909288	0.999544626480796
MSI1	0.15848845220364	0.0644221771546151	0.0138877557574043	0.25346903602825	0.226729463035622	0.672710303890892
MSI2	0.0258615714766963	0.0501858839572128	0.606332463718718	0	0.661326882002366	0.979668971169742
MSL1	0.0333088547179915	0.0523316653599917	0.524453697244392	0	0.914169473811515	0.974018789273156
MSL2	-0.0504483828714158	0.0540457329158052	0.350593466690315	0	0.796969301319278	0.949184791720116
MSL3	-0.0913603834200714	0.0570091527994196	0.109032623333428	0	0.505451682827655	0.859306458539168
MSL3P1	0.0499638108670826	0.0522933947865605	0.339349339864888	0	0.759997119953342	0.946891862523283
MSLN	0.00176421767909964	0.050858151030811	0.97232774369845	0	0.76133752763022	0.999544626480796
MSMO1	-0.00243275146096867	0.0550632718427966	0.964760111900371	0	0.940197517199308	0.999544626480796
MSN	0.000575941368275979	0.0633055606603852	0.992741105494045	0.163953436731177	0.300875867548659	0.999544626480796
MSR1	-0.0584228448679985	0.0722738465388997	0.418886888965692	0.462180423458417	0.0717312164303035	0.955070960628976
MSRA	0.0470452096164766	0.051894614341578	0.36464331431123	0	0.49750256007678	0.949184791720116
MSRB1	0.0110650750297956	0.051288519162066	0.829189053385036	0.0106727613862167	0.421059857653188	0.994011515215957
MSRB2	0.0532486208391294	0.0519582067057199	0.305440757460005	0	0.974315766907387	0.9454733684563
MSRB3	-0.0009885317303862	0.0562776640873705	0.985985671916462	0.00502235439848747	0.425210204006551	0.999544626480796
MSS51	0.000695879134290118	0.0517572846301324	0.989272727622202	0	0.794851093865541	0.999544626480796
MST1	-0.0859225099462752	0.119473485193993	0.472032243794385	0.63463346187969	0.0077040439135452	0.966401261834112
MST1L	-0.0969826943639018	0.0527541838695613	0.0660051522145091	0.0739817107375345	0.373056587824039	0.810359249903875
MST1P2	-0.0275825889606921	0.0510099712403708	0.588694140516312	0	0.811738843745994	0.979668971169742
MST1R	-0.0174495802425802	0.0532808575002652	0.743288332003475	0	0.633728652679797	0.99386017241081
MSTO1	-0.0491107833545513	0.0541476907612332	0.364418244910442	0	0.789337026300087	0.949184791720116
MSTO2P	-0.015215741746987	0.0662258805814618	0.818281983306947	0.365481231771853	0.137230027440134	0.994011515215957
MT1E	0.00761729358881482	0.0487058460862849	0.875722603906452	0	0.517572698412891	0.994011515215957
MT1F	0.00899676490060351	0.0508518255284551	0.859570303007988	0	0.857714070459441	0.994011515215957
MT1M	0.00106700915092126	0.048931644458952	0.982602614902314	0	0.78180854561396	0.999544626480796
MT1X	0.022484366497507	0.0466840409995263	0.630069848299369	0	0.970693170382561	0.981608649266775
MT2A	0.0103959393276719	0.0483039678120466	0.829596454210726	0	0.816740975630803	0.994011515215957
MTA2	0.0164468477046527	0.053854028714027	0.76006396337608	0	0.973934830822561	0.99386017241081
MTA3	0.110856541615446	0.0747833858990466	0.138242249311316	0.258353164063196	0.222689982016222	0.88709641190036
MTAP	0.000284963616624209	0.0553228180679484	0.99589017565234	0.501864291223693	0.0502572572125578	0.999544626480796
MTBP	0.0569841474780133	0.0516914008616979	0.270291618385192	0	0.901157418035398	0.934507150362212
MTCH1	0.0259805277768296	0.0510014612114201	0.610466607661969	0	0.619356988040306	0.979668971169742
MTCH2	0.017225504646108	0.0489916811575331	0.725137812777594	0	0.741053113230169	0.99386017241081
MTDH	0.00936391258351886	0.0512530882543525	0.855033823623863	0	0.981356045754009	0.994011515215957
MTF1	-0.0424990704926715	0.0884684420265847	0.630952388839754	0.543389173675086	0.031990499500197	0.98214452869197
MTF2	-0.0318794627107717	0.0499732785118741	0.523519128830806	0	0.680303128361258	0.974018789273156
MTFMT	0.149553179816426	0.082183293029274	0.0687968398773314	0.451829311052745	0.0779212359171955	0.815831569781513
MTFP1	-0.0328919364622818	0.0716119029708692	0.646012837925981	0.2372779745512	0.240151587349176	0.984618652118473
MTFR1	0.0572583040448063	0.0547365012233371	0.295527937153902	0	0.791540304246916	0.9454733684563
MTFR1L	-0.0285677112028349	0.0537159248040197	0.59484411780232	0.340320937578285	0.156499357924169	0.979668971169742
MTFR2	0.0136738580073418	0.0596876070151976	0.818798651620739	0	0.695026623421552	0.994011515215957
MTG1	0.0107373795449506	0.0597939964361815	0.857487905074265	0	0.549056057870737	0.994011515215957
MTG2	0.0421239326001844	0.0558719344850465	0.450886902278538	0	0.448078513038153	0.964321747387829
MTHFD1	-0.0383797371666838	0.0543076633816391	0.479747075791839	0.348355727133833	0.15027281647005	0.966401261834112
MTHFD1L	0.0925181358114592	0.0567377211936591	0.102968766693718	0	0.429731556388332	0.853616153497605
MTHFD2	-0.053661875203972	0.0726189059585209	0.459936233364524	0.258882200253951	0.222252770447414	0.965208367157727
MTHFD2L	0.117031163028721	0.0789254915093585	0.138126060265984	0.426987888617849	0.0936710979229878	0.88681247130145
MTHFR	-0.0563214172367432	0.0515526344145815	0.274611991779189	0	0.565256856000899	0.938677416190777
MTHFS	-0.00704443484470919	0.0538919959093103	0.896001608477459	0	0.787098316965264	0.995771392973326
MTHFSD	0.0993564441995927	0.0871600171901188	0.254314864002343	0.458223853146047	0.0740701101175165	0.930146478317479
MTIF2	0.0483226789312591	0.0727155328557283	0.506342128151037	0.341146787030054	0.155856450048855	0.969602910663388
MTIF3	-0.00501917405268884	0.0511309509781345	0.921802761120784	0	0.706060683430581	0.997876342250177
MTMR10	-0.0194022022091633	0.0503695899887992	0.700091653308187	0.00181186455015968	0.427558105805544	0.99386017241081
MTMR12	-0.00907741135531691	0.0506533267625305	0.857775467811632	0	0.772035938978256	0.994011515215957
MTMR14	-0.0709880394908329	0.061894925963843	0.251417951475725	0.14019814101686	0.320289871404809	0.930146478317479
MTMR2	0.10878063166436	0.0526732087399289	0.0389042224287662	0	0.542450723254823	0.786474893810367
MTMR3	0.00375956611417422	0.0738598860927775	0.959404149168393	0.200091686364428	0.271030841013974	0.999494257689134
MTMR4	-0.0573030984686725	0.0489233566546073	0.24148502169475	0	0.703711827170562	0.926872370381801
MTMR6	-0.0655971488506794	0.0517673936163478	0.20510099695036	0.0162747558939281	0.416922492809661	0.91610438953165
MTMR8	-0.0331460176179725	0.0529750889462492	0.531517869913247	0.302612325872261	0.186460635225538	0.974814266515186
MTMR9	0.0218171099698673	0.0775270349454462	0.778393702847618	0.423119374394205	0.0962302771004492	0.99386017241081
MTO1	-0.0648130630642984	0.0506543569274801	0.200715388765	0	0.532640310062792	0.916069733456283
MTOR	-0.026228255035045	0.0535464040943434	0.624259223331758	0.00741804246200695	0.427651770533105	0.980218146814669
MTPAP	0.00936010662399785	0.0540559044233004	0.862528772604405	0	0.971386474427762	0.994011515215957
MTR	-0.0381619360269718	0.0521954565123342	0.46469656997204	0	0.5648690895528	0.966032416233864
MTRF1	-0.0474979958055083	0.0485010880517072	0.327422805394359	0	0.54315111978188	0.9454733684563
MTRF1L	0.046869702052044	0.0635206687566712	0.460596261776814	0.368141988820552	0.135233987081323	0.965568201151266
MTRNR2L8	0.00277316702370499	0.0517607832504483	0.95727249647067	0	0.526089376565265	0.999009317981201
MTRR	-0.0327795538668899	0.0521924533769062	0.529970137719418	0	0.587741258588437	0.974814266515186
MTSS1	-0.0174638386342629	0.0639608874712977	0.784822973517305	0.158473320178112	0.305372000016921	0.99386017241081
MTUS1	0.0699102661200051	0.0520496138634601	0.179224482505861	0	0.79154591628858	0.908918579067876
MTX1	0.0785804732335583	0.0579132381875877	0.17482395979192	0	0.509434531740959	0.905244816308893
MTX2	0.0592905054369901	0.0529287288899625	0.262630609973265	0.250655686497143	0.229058595199824	0.932861438271809
MTX3	0.0150617081153208	0.0537404193062249	0.779272066977891	0	0.959398618035259	0.99386017241081
MUC1	-0.013552937663542	0.0588957888635546	0.818000651839427	0	0.578189394634799	0.994011515215957
MUC16	-0.0230883322898578	0.0534457977971936	0.665744844951561	0	0.937584552001401	0.987701844825008
MUC20	-0.0103267228422283	0.0527846424681701	0.844892907873992	0	0.877352994490033	0.994011515215957
MUC4	0.00948174397247977	0.0512246872529803	0.853149769237678	0	0.858161033174529	0.994011515215957
MUC5B	0.123551008397987	0.068669439011427	0.0719848532990808	0	0.44206961459129	0.818684021498676
MUL1	-0.04865231913818	0.0850364214081283	0.567230469927507	0.50226492970113	0.0500598015527598	0.979668971169742
MUS81	0.0193671071084505	0.0539879939706317	0.719797166101314	0	0.863806513254803	0.99386017241081
MUTYH	-0.0727130590489625	0.0737989630481396	0.324483780928399	0.434049233443676	0.0890714100048711	0.9454733684563
MVB12A	0.0320544614497209	0.0622392120380937	0.606538792027202	0.102424905568121	0.35067045592526	0.979668971169742
MVB12B	0.0624417817310555	0.0536955966113833	0.244876331367426	0	0.581353535386173	0.927991396779859
MVD	0.032232450831124	0.0707555199077465	0.6487159049597	0.372705821984436	0.131830706317591	0.984618652118473
MVK	-0.021354071084772	0.0573378896426504	0.709576345356764	0	0.452788872494479	0.99386017241081
MVP	-0.0479545213266636	0.0861792770699846	0.577902769738471	0.514701430444748	0.0441322711555247	0.979668971169742
MX1	-0.14228722035771	0.0519317952577069	0.0061460420347323	0	0.80910448899983	0.605856527897732
MX2	-0.0314844428936753	0.0517534366771286	0.542952294695546	0	0.936960818435906	0.975496449053111
MXD1	-0.0228507752825708	0.0485698557374745	0.638017567878306	0	0.714601807469582	0.982987592187663
MXD3	0.0560783251434439	0.0538708184935392	0.297885860025008	0	0.483150809614693	0.9454733684563
MXD4	-0.0487014351168866	0.0531672916757602	0.35966496194354	0	0.625800041769842	0.949184791720116
MXI1	-0.0572390498737835	0.0586697788901182	0.329255849941023	0	0.492119770595219	0.9454733684563
MXRA5	0.0452139558898885	0.0698318277780668	0.517328338557741	0.250934864021799	0.22882739873674	0.972091218463463
MXRA7	-0.0724909103519392	0.0521922426348827	0.164856724348376	0	0.751450153796017	0.905244816308893
MXRA8	-0.022764802977831	0.0514161318981579	0.657942202844422	0	0.999794701771683	0.98700770367469
MYADM	0.0554600291965629	0.0540409734834608	0.304769571730875	0	0.431087339478643	0.9454733684563
MYB	0.0341478254569774	0.0520089989308068	0.511454018128088	0	0.546894024652724	0.971815807234363
MYBBP1A	0.0101267917453795	0.0557870085225386	0.855954737839639	0.0852702700402882	0.364227457833019	0.994011515215957
MYBL1	0.0426650148568599	0.0529901488408872	0.420733163483531	0	0.682408660787401	0.956872982296057
MYBL2	-0.00134878409695953	0.0551914186406821	0.980503003504598	0	0.676502899227592	0.999544626480796
MYC	0.0739438413455821	0.0564197147453189	0.189991961457113	0.280868598597005	0.194742424301579	0.911365217812553
MYCBP2	-0.0462524933492387	0.0531074125380439	0.383795927118384	0	0.869688778503192	0.95013887986145
MYCBPAP	-0.00993720056054654	0.051465793477768	0.846893498124739	0	0.962374201226278	0.994011515215957
MYCL	0.00353036154601209	0.0726116843248051	0.96122233466597	0.273720508137889	0.210022311536133	0.999544626480796
MYCT1	0.0255643157916433	0.0517587805050159	0.621367879159895	0	0.659952680406827	0.980218146814669
MYD88	-0.0238136746156243	0.0595493462163751	0.689231519721117	0.01740628008693	0.416084094074198	0.993426326029312
MYEF2	0.022526563611416	0.0507407501955437	0.657075776276565	0	0.855504446006468	0.986603662898759
MYEOV	-0.0445266346900886	0.0525710596311824	0.397006284083891	0	0.508771902096423	0.952450576894032
MYH10	0.0916745992630897	0.0799839685366373	0.251728055850343	0.459251029029888	0.0734596393060912	0.930146478317479
MYH11	-0.000891904670746051	0.0535702696342812	0.986716436273379	0	0.718503522678435	0.999544626480796
MYH14	0.0341742115848494	0.0773669199728429	0.658694681807217	0.443080002090356	0.0833287449968754	0.98700770367469
MYH15	0.097689839016754	0.0581401943914318	0.0929094294523576	0.323082582849551	0.170058942513783	0.849245254271031
MYH3	-0.000587728461933915	0.0542922498169815	0.991362849972813	0	0.766979957831372	0.999544626480796
MYH7B	-0.00865656752502846	0.0528059136506586	0.869784847122255	0.385271704527996	0.12260081500737	0.994011515215957
MYH9	0.0569174702394866	0.0599650681211844	0.342530539839866	0	0.43133581382039	0.946891862523283
MYL12A	-0.111226591615647	0.054851839739564	0.0425843296626898	0	0.45811455374702	0.789497656331372
MYL12B	-0.0548987114317865	0.0514783381577145	0.286223449514229	0	0.623099135026644	0.941697073619302
MYL5	0.00835783247974267	0.0540904270847346	0.877202954140873	0	0.763970939247512	0.994011515215957
MYL6	-0.0400948481975641	0.06731377230469	0.551415025546754	0.205599488047236	0.266461278554687	0.976686698348932
MYL6B	0.03746759765376	0.0606620278805721	0.53680938046924	0	0.446279708516332	0.974814266515186
MYL9	-0.00382768763189279	0.0519106484544126	0.941220390692855	0	0.904493257023357	0.997876342250177
MYLIP	-0.0107560783438753	0.0620486514481824	0.86237702579976	0.293311181054144	0.1940009648469	0.994011515215957
MYLK	0.0244219308243824	0.0685762525081459	0.721744630769636	0.226903966549432	0.248766645595701	0.99386017241081
MYLK3	0.00203387325788918	0.0546452251477201	0.970309913292094	0	0.510715598516546	0.999544626480796
MYLK4	0.0943291807950248	0.0519721231675123	0.0695245681518868	0	0.508364365619443	0.81601309061367
MYNN	-0.0447078148925104	0.0549690249599757	0.416030363806802	0	0.888872354737085	0.953615203113752
MYO10	0.0165731617814755	0.0680225715890903	0.807508024185892	0.203385274989807	0.268298717746457	0.994011515215957
MYO15A	0.0642251042926084	0.0664238766407469	0.333595095679116	0.151360335391209	0.311192841285958	0.9454733684563
MYO15B	-0.0420083763221056	0.0530751025691403	0.428658511689064	0	0.662488893200323	0.958426962450996
MYO16	0.0615293236563227	0.059033668118567	0.297284142916932	0	0.640617448636518	0.9454733684563
MYO18A	-0.0453456200469246	0.0526175503630223	0.388799518543382	0	0.698290967006239	0.950729404391872
MYO1B	0.0332028283921047	0.0596916432705239	0.578047384933106	0.159361610065841	0.304643865668635	0.979668971169742
MYO1C	-0.0364551577871231	0.050625588718444	0.471467424235789	0	0.829069990970358	0.966401261834112
MYO1D	-0.064267006025777	0.0582229687577329	0.269676230168503	0.217845817303476	0.249375759967707	0.934256654949024
MYO1E	0.010671194988663	0.0541298867085898	0.84371756110112	0	0.57048108749037	0.994011515215957
MYO1G	-0.11813850529075	0.0709610200060428	0.0959453541141242	0.205977173967431	0.266147810404243	0.851367741322886
MYO3B	0.0264651244204633	0.0491543900098981	0.590295297764818	0	0.970845350246321	0.979668971169742
MYO5A	-0.0762504456126747	0.0505881127358942	0.131738926907441	0	0.967999993881655	0.878938279477811
MYO5B	0.0219224118301897	0.0474552652774299	0.644110345754433	0.378210838101721	0.127761098713864	0.9839295641926
MYO5C	0.00695142905194437	0.0511715489739605	0.891943352725737	0	0.579483338063832	0.994703507928754
MYO6	-0.0662876299925308	0.051282345410435	0.196148965151417	0	0.553294948309004	0.911386160529
MYO7B	-0.029785856529374	0.0552975273268332	0.590130334194181	0	0.438572173185928	0.979668971169742
MYO9A	0.0284864560329398	0.054576445928886	0.601701570781923	0	0.881282637197953	0.979668971169742
MYO9B	-0.00817388000820446	0.0552723791942459	0.882434608455353	0	0.708215064555444	0.994351278338138
MYOF	-0.0180572277123411	0.0666118545965786	0.78632850864712	0.0567627938656977	0.386374315460727	0.99386017241081
MYOM1	-0.0583270655161245	0.0558860258096135	0.296633978706245	0	0.500705490615896	0.9454733684563
MYOM3	0.0163803414922848	0.0493275605623241	0.739834283103622	0	0.977453485447663	0.99386017241081
MYPOP	0.0325505371239286	0.0528742856647156	0.538144481895843	0	0.916846950243974	0.974814266515186
MYRF	0.1343865625364	0.0814164657982477	0.0988189134190604	0.503277310934547	0.049562639216902	0.851367741322886
MYRIP	0.0466848496052222	0.0491738474512925	0.342425493669455	0.407056843436982	0.10713871556655	0.946891862523283
MYSM1	-0.0326798985424395	0.0507863938470223	0.519914350776663	0	0.950337186383693	0.972740527160654
MYZAP	0.000548499016790073	0.0507836256077903	0.991382450874453	0	0.660245986519006	0.999544626480796
MZB1	-0.101592222720899	0.0654338940760042	0.120520337606241	0	0.47711121878045	0.865765851790287
MZF1	0.0278528215069987	0.0545650818048124	0.609735266139026	0	0.757672398077468	0.979668971169742
MZT1	0.102660278558141	0.0598664393512147	0.0863778933877386	0	0.481507045190488	0.838787592030282
MZT2A	0.0707595385121367	0.0535372053108218	0.186271713401699	0	0.797508903025247	0.911235743271874
MZT2B	0.0961123704351056	0.0522222070310239	0.0657021718339379	0	0.923509328360532	0.810359249903875
N4BP1	-0.0767885877359601	0.0501039761826558	0.125378211528739	0	0.771036437101898	0.872278157660137
N4BP2	0.0170220390456438	0.0682629554593534	0.803082454002491	0.300277537486629	0.188348806921499	0.994011515215957
N4BP2L1	-0.0321037090377032	0.0541784903178974	0.55347932722023	0	0.956119416614005	0.976686698348932
N4BP2L2	-0.0501477581213947	0.050492379819041	0.320624787442909	0	0.807022885366232	0.9454733684563
N4BP3	-0.01391370873233	0.0513367447280118	0.78636929507186	0	0.787443354257435	0.99386017241081
N6AMT1	0.141045575895546	0.0539858753992729	0.0089846283132972	0	0.769490824349823	0.631977856743013
NAA15	-0.0116663077526319	0.0517456742952217	0.821625528088693	0	0.623134320178522	0.994011515215957
NAA16	-0.0350005336433452	0.0510211260856572	0.492712599828028	0	0.977222281524714	0.966401261834112
NAA20	-0.000616525491364975	0.0526686260126529	0.990660380300732	0	0.927948061088067	0.999544626480796
NAA25	0.00252952035793397	0.0650587167433887	0.968985603244687	0	0.495102992260055	0.999544626480796
NAA30	-0.0129244075048228	0.0543414394021752	0.812007483236704	0	0.783271181651147	0.994011515215957
NAA35	0.0114823979447919	0.0535823588041746	0.830317506385377	0	0.974781282209592	0.994011515215957
NAA38	0.0442609205462472	0.0543614017684997	0.415531784452415	0	0.772570047566925	0.953615203113752
NAA40	0.016230110331984	0.0676522635737179	0.81040397290614	0.344217257303559	0.153471930109755	0.994011515215957
NAA50	-0.00838306886667081	0.0556766870839605	0.880317335516542	0	0.695937753273032	0.994244034725572
NAA60	-0.0062183491494623	0.0600998715391578	0.917592395321401	0	0.481534909036278	0.997720865936924
NAAA	-0.0731045720385718	0.0599609299453275	0.222766986736146	0	0.470651972434238	0.919873029189981
NAALAD2	0.0393040207604993	0.0716861299243914	0.58350014220113	0.3832453354317	0.124074715882876	0.979668971169742
NAALADL2	0.11300831505881	0.0528157752938405	0.032381467908676	0	0.987022983916811	0.782426783479088
NAB1	0.0585199490683981	0.0527894388928687	0.267622587237282	0.186075285239477	0.282639845651841	0.934239173711291
